Sno,WT1:U-1,WT1:I-1,WT1:P-1,WT1:S-1,WT1:Q-1,WT1:PF-1,WT1:Phi-1,Class,R,pdiff,sdiff,qdiff,rdiff,Device
72831,236.42,4.821,1120,1140,228,0.9798,11.55,4,40.6150146023,0,0,-1,0.0330857931,NN
72832,236.45,4.817,1120,1140,227,0.98,11.49,4,40.6481003954,0,0,0,0.0035502236,NN
72833,236.43,4.816,1120,1140,227,0.98,11.48,4,40.651650619,0,0,-1,0.0072174354,NN
72834,236.35,4.813,1120,1140,226,0.98,11.47,4,40.6588680544,0,0,3,-0.059314713,NN
72835,236.33,4.821,1120,1140,229,0.9796,11.59,4,40.5995533414,0,0,0,-0.0124288778,NN
72836,236.42,4.825,1120,1140,229,0.9796,11.6,4,40.5871244635,0,0,-2,0.0453953027,NN
72837,236.4,4.818,1120,1140,227,0.98,11.49,4,40.6325197662,0,0,1,-0.031248507,NN
72838,236.34,4.821,1120,1140,228,0.9797,11.56,4,40.6012712592,0,0,-3,0.0627576415,NN
72839,236.38,4.813,1120,1140,225,0.9802,11.43,4,40.6640289007,0,0,5,-0.0907367621,NN
72840,236.38,4.826,1120,1140,230,0.9795,11.62,4,40.5732921387,0,0,-1,0.012316654,NN
72841,236.33,4.823,1120,1140,229,0.9796,11.6,4,40.5856087927,0,0,0,-0.0019178056,NN
72842,236.4,4.825,1120,1140,229,0.9796,11.59,4,40.5836909871,0,0,-1,0.0280979801,NN
72843,236.32,4.819,1120,1140,228,0.9797,11.56,4,40.6117889672,0,0,1,-0.0226443433,NN
72844,236.31,4.822,1120,1140,229,0.9796,11.59,4,40.5891446238,0,0,-2,0.0470314422,NN
72845,236.34,4.816,1120,1140,227,0.9799,11.51,4,40.636176066,-10,0,-3,0.0559726943,NN
72846,236.34,4.808,1110,1140,224,0.9804,11.37,4,40.6921487603,0,0,0,-0.0157287948,NN
72847,236.33,4.81,1110,1140,224,0.9803,11.38,4,40.6764199656,10,0,2,-0.0228251943,NN
72848,236.36,4.814,1120,1140,226,0.9801,11.44,4,40.6535947712,0,0,0,-0.016028179,NN
72849,236.47,4.819,1120,1140,226,0.9801,11.46,4,40.6375665922,0,0,-1,0.0279536142,NN
72850,236.47,4.815,1120,1140,225,0.9803,11.4,4,40.6655202064,0,0,0,0.0069944135,NN
72851,236.47,4.814,1120,1140,225,0.9803,11.39,4,40.6725146199,0,0,1,-0.0192569269,NN
72852,236.48,4.817,1120,1140,226,0.9801,11.44,4,40.653257693,0,0,1,-0.0175188614,NN
72853,236.5,4.82,1120,1140,227,0.98,11.47,4,40.6357388316,0,0,1,-0.0364943261,NN
72854,236.45,4.824,1120,1140,228,0.9798,11.53,4,40.5992445055,0,0,2,-0.0365407827,NN
72855,236.44,4.829,1120,1140,230,0.9795,11.62,4,40.5627037228,0,0,0,0.0207869242,NN
72856,236.48,4.827,1120,1140,230,0.9795,11.61,4,40.583490647,0,0,-4,0.062779549,NN
72857,236.48,4.818,1120,1140,226,0.98,11.47,4,40.6462701959,0,0,3,-0.0453086575,NN
72858,236.46,4.824,1120,1140,229,0.9797,11.56,4,40.6009615385,0,0,-1,0.0001032048,NN
72859,236.42,4.823,1120,1140,228,0.9797,11.55,4,40.6010647433,0,0,0,0,NN
72860,236.42,4.823,1120,1140,228,0.9798,11.55,4,40.6010647433,0,0,0,0.0121265999,NN
72861,236.45,4.822,1120,1140,228,0.9798,11.52,4,40.6131913432,0,0,-2,0.0349090522,NN
72862,236.45,4.817,1120,1140,226,0.9801,11.45,4,40.6481003954,0,0,0,-0.0051572976,NN
72863,236.42,4.817,1120,1140,226,0.9801,11.46,4,40.6429430978,0,0,1,-0.0035481167,NN
72864,236.44,4.818,1120,1140,227,0.98,11.47,4,40.6393949811,0,0,0,0.0017188037,NN
72865,236.45,4.818,1120,1140,227,0.98,11.49,4,40.6411137848,0,0,1,-0.0175095931,NN
72866,236.47,4.821,1120,1140,228,0.9799,11.52,4,40.6236041917,0,0,0,0.0017179179,NN
72867,236.48,4.821,1120,1140,228,0.9799,11.52,4,40.6253221096,0,0,0,-0.0086955208,NN
72868,236.47,4.822,1120,1140,228,0.9798,11.53,4,40.6166265888,0,0,-1,0.0175029867,NN
72869,236.45,4.819,1120,1140,227,0.9799,11.5,4,40.6341295755,0,0,0,-0.0069818092,NN
72870,236.45,4.82,1120,1140,227,0.98,11.49,4,40.6271477663,0,0,-1,0.0262222474,NN
72871,236.44,4.816,1120,1140,226,0.9801,11.46,4,40.6533700138,0,0,-1,0.0175400155,NN
72872,236.42,4.813,1120,1140,225,0.9803,11.41,4,40.6709100292,0,0,1,-0.0192594103,NN
72873,236.43,4.816,1120,1140,226,0.9801,11.45,4,40.651650619,0,0,0,-0.0122556379,NN
72874,236.44,4.818,1120,1140,226,0.98,11.47,4,40.6393949811,0,0,2,-0.0384334426,NN
72875,236.46,4.824,1120,1140,228,0.9798,11.54,4,40.6009615385,0,0,1,-0.0191870404,NN
72876,236.47,4.827,1120,1140,229,0.9797,11.57,4,40.581774498,0,0,-1,0.0140359415,NN
72877,236.43,4.824,1120,1140,228,0.9798,11.54,4,40.5958104396,0,0,-2,0.0574472534,NN
72878,236.48,4.817,1120,1140,226,0.9802,11.42,4,40.653257693,0,0,-1,0.0087092947,NN
72879,236.49,4.816,1120,1140,225,0.9802,11.41,4,40.6619669876,0,0,1,-0.0208532028,NN
72880,236.45,4.818,1120,1140,226,0.9802,11.43,4,40.6411137848,0,0,-3,0.0575611421,NN
72881,236.5,4.811,1120,1140,223,0.9806,11.3,4,40.6986749269,0,0,0,0.0018414243,NN
72882,236.47,4.81,1120,1140,223,0.9805,11.32,4,40.7005163511,0,0,-1,0.0105718032,NN
72883,236.45,4.808,1120,1140,222,0.9807,11.28,4,40.7110881543,0,0,1,-0.0105718032,NN
72884,236.47,4.81,1120,1140,223,0.9806,11.3,4,40.7005163511,0,0,0,0.0035635249,NN
72885,236.45,4.809,1120,1140,223,0.9806,11.3,4,40.7040798761,0,0,1,-0.0367252149,NN
72886,236.44,4.814,1120,1140,224,0.9804,11.36,4,40.6673546612,0,0,4,-0.0682130303,NN
72887,236.49,4.825,1120,1140,228,0.9799,11.51,4,40.5991416309,0,0,0,0.0034334764,NN
72888,236.51,4.825,1120,1140,228,0.9798,11.52,4,40.6025751073,0,0,1,-0.0121185333,NN
72889,236.48,4.826,1120,1140,229,0.9797,11.57,4,40.590456574,0,0,-2,0.0296052604,NN
72890,236.49,4.822,1120,1140,227,0.9799,11.5,4,40.6200618344,0,0,1,-0.0051528684,NN
72891,236.46,4.822,1120,1140,228,0.9799,11.51,4,40.614908966,0,0,-1,0.0156752264,NN
72892,236.47,4.82,1120,1140,227,0.98,11.47,4,40.6305841924,0,0,0,-0.0191104721,NN
72893,236.44,4.822,1120,1140,227,0.9799,11.51,4,40.6114737204,0,0,0,0.0070829807,NN
72894,236.4,4.82,1120,1140,227,0.9799,11.51,4,40.618556701,0,0,0,0.0103092784,NN
72895,236.46,4.82,1120,1140,227,0.98,11.48,4,40.6288659794,0,0,0,0.0052635961,NN
72896,236.45,4.819,1120,1140,227,0.98,11.47,4,40.6341295755,0,0,2,-0.0573055412,NN
72897,236.36,4.825,1120,1140,229,0.9796,11.59,4,40.5768240343,0,0,1,-0.0141203116,NN
72898,236.44,4.829,1120,1140,230,0.9796,11.61,4,40.5627037228,0,0,-1,0.0207869242,NN
72899,236.48,4.827,1120,1140,229,0.9796,11.59,4,40.583490647,0,0,2,-0.0278398152,NN
72900,236.48,4.831,1120,1140,231,0.9794,11.65,4,40.5556508318,0,0,-1,0.0176413069,NN
72901,236.38,4.826,1120,1140,230,0.9794,11.64,4,40.5732921387,0,0,-2,0.03656871,NN
72902,236.39,4.821,1120,1140,228,0.9798,11.54,4,40.6098608487,0,0,0,0.0033304945,NN
72903,236.45,4.822,1120,1140,228,0.9798,11.55,4,40.6131913432,0,0,1,-0.0191999269,NN
72904,236.46,4.825,1120,1140,229,0.9796,11.59,4,40.5939914163,0,0,-1,0.0244590218,NN
72905,236.44,4.821,1120,1140,228,0.9799,11.52,4,40.6184504381,0,0,0,-0.0188970967,NN
72906,236.33,4.821,1120,1140,228,0.9798,11.54,4,40.5995533414,0,0,2,-0.0521957573,NN
72907,236.31,4.828,1120,1140,230,0.9794,11.65,4,40.5473575841,0,0,-1,0.0380501412,NN
72908,236.41,4.825,1120,1140,229,0.9796,11.59,4,40.5854077253,0,0,0,0.0035345824,NN
72909,236.39,4.824,1120,1140,229,0.9796,11.59,4,40.5889423077,0,0,2,-0.0538711364,NN
72910,236.36,4.831,1120,1140,231,0.9793,11.68,4,40.5350711713,0,0,0,0.0068598868,NN
72911,236.4,4.831,1120,1140,231,0.9793,11.68,4,40.5419310581,0,0,1,-0.0103809896,NN
72912,236.38,4.832,1120,1140,232,0.9792,11.71,4,40.5315500686,0,0,-2,0.0295343515,NN
72913,236.39,4.828,1120,1140,230,0.9794,11.65,4,40.56108442,0,0,-4,0.1081053271,NN
72914,236.41,4.813,1120,1140,226,0.9801,11.44,4,40.6691897471,0,0,0,-0.0138749896,NN
72915,236.37,4.814,1120,1140,226,0.98,11.48,4,40.6553147575,0,0,1,-0.0246221986,NN
72916,236.43,4.819,1120,1140,227,0.9799,11.5,4,40.6306925589,0,0,-1,0.0073126002,NN
72917,236.31,4.815,1120,1140,226,0.98,11.48,4,40.6380051591,-10,0,-2,0.0612714513,NN
72918,236.3,4.806,1110,1140,224,0.9804,11.36,4,40.6992766104,0,0,-1,0.0103341371,NN
72919,236.36,4.806,1110,1140,223,0.9806,11.31,4,40.7096107475,10,0,1,-0.0333071853,NN
72920,236.37,4.811,1120,1140,224,0.9803,11.38,4,40.6763035622,0,0,1,-0.0087192539,NN
72921,236.36,4.812,1120,1140,225,0.9802,11.41,4,40.6675843083,0,0,2,-0.0454842911,NN
72922,236.38,4.819,1120,1140,227,0.9799,11.5,4,40.6221000172,0,0,0,-0.0226496565,NN
72923,236.37,4.822,1120,1140,227,0.9799,11.51,4,40.5994503607,0,0,0,0.0243681648,NN
72924,236.39,4.819,1120,1140,227,0.98,11.47,4,40.6238185255,0,0,-1,0.0175157248,NN
72925,236.37,4.816,1120,1140,226,0.9801,11.45,4,40.6413342503,0,0,2,-0.041677893,NN
72926,236.29,4.82,1120,1140,228,0.9798,11.54,4,40.5996563574,0,0,1,-0.0228323231,NN
72927,236.36,4.825,1120,1140,229,0.9797,11.57,4,40.5768240343,0,0,-4,0.1012004021,NN
72928,236.38,4.811,1120,1140,225,0.9803,11.39,4,40.6780244364,0,0,2,-0.0559244192,NN
72929,236.38,4.819,1120,1140,227,0.9799,11.5,4,40.6221000172,0,0,2,-0.0384090301,NN
72930,236.4,4.825,1120,1140,229,0.9797,11.58,4,40.5836909871,0,0,-4,0.08549876,NN
72931,236.41,4.813,1120,1140,225,0.9803,11.4,4,40.6691897471,0,0,-1,0.0280042622,NN
72932,236.41,4.809,1120,1140,224,0.9804,11.36,4,40.6971940093,-10,0,0,-0.0051644001,NN
72933,236.38,4.809,1110,1140,224,0.9805,11.35,4,40.6920296092,0,0,0,-0.0156096437,NN
72934,236.33,4.81,1110,1140,224,0.9804,11.37,4,40.6764199656,10,0,0,-0.0018372776,NN
72935,236.36,4.811,1120,1140,224,0.9804,11.37,4,40.674582688,-10,0,-1,0.0122825212,NN
72936,236.35,4.809,1110,1140,223,0.9805,11.34,4,40.6868652092,0,0,1,-0.012166414,NN
72937,236.32,4.81,1110,1140,224,0.9803,11.38,4,40.6746987952,0,0,0,0,NN
72938,236.32,4.81,1110,1140,224,0.9804,11.36,4,40.6746987952,0,0,0,0.0034423408,NN
72939,236.34,4.81,1110,1140,224,0.9804,11.36,4,40.678141136,0,0,-1,0.0122858613,NN
72940,236.33,4.808,1110,1140,223,0.9805,11.33,12,40.6904269972,10,0,2,-0.0331661576,NN
72941,236.3,4.812,1120,1140,225,0.9802,11.41,12,40.6572608396,120,130,47,-3.8255157998,FON
72942,235.76,5.401,1240,1270,272,0.977,12.32,12,36.8317450398,10,0,0,-0.0318699228,NN
72943,235.74,5.406,1250,1270,272,0.9769,12.34,12,36.7998751171,0,0,-1,0.0088680523,NN
72944,235.76,5.405,1250,1270,271,0.9771,12.28,12,36.8087431694,0,0,-1,0.0015612802,NN
72945,235.77,5.405,1250,1270,270,0.9772,12.25,12,36.8103044496,0,10,1,-0.005746223,NN
72946,235.77,5.406,1250,1280,271,0.9771,12.29,12,36.8045582267,0,0,0,-0.0125469925,NN
72947,235.8,5.409,1250,1280,271,0.9771,12.28,12,36.7920112342,0,0,0,0.0083633561,NN
72948,235.78,5.407,1250,1280,271,0.9772,12.26,12,36.8003745903,0,0,1,-0.0250235763,NN
72949,235.73,5.41,1250,1280,272,0.9769,12.33,12,36.775351014,0,0,3,-0.0338830384,NN
72950,235.77,5.417,1250,1280,275,0.9766,12.42,12,36.7414679757,0,0,-1,-0.002100473,NN
72951,235.83,5.419,1250,1280,274,0.9767,12.4,12,36.7393675027,0,0,0,0.017684079,NN
72952,235.87,5.417,1250,1280,274,0.9767,12.38,12,36.7570515817,0,0,-2,0.0297211526,NN
72953,235.84,5.411,1250,1280,272,0.977,12.32,12,36.7867727344,0,0,2,-0.0291733579,NN
72954,235.8,5.415,1250,1280,274,0.9767,12.38,12,36.7575993765,0,0,-2,0.0354126341,NN
72955,235.88,5.411,1250,1280,272,0.977,12.3,12,36.7930120106,0,0,1,-0.0182147555,NN
72956,235.8,5.412,1250,1280,273,0.9768,12.36,12,36.7747972551,0,0,1,-0.01146704,NN
72957,235.8,5.414,1250,1280,274,0.9768,12.38,12,36.7633302152,0,-10,-3,0.0537867613,NN
72958,235.74,5.403,1250,1270,271,0.9771,12.28,12,36.8171169764,0,10,1,-0.0209247167,NN
72959,235.79,5.408,1250,1280,272,0.9769,12.33,12,36.7961922597,0,0,0,0.0057431235,NN
72960,235.79,5.407,1250,1280,272,0.977,12.31,12,36.8019353832,-10,-10,-3,0.0386896168,NN
72961,235.78,5.4,1240,1270,269,0.9773,12.22,12,36.840625,10,0,2,-0.0172609519,NN
72962,235.78,5.403,1250,1270,271,0.9771,12.27,12,36.8233640481,0,10,3,-0.0501263688,NN
72963,235.79,5.412,1250,1280,274,0.9767,12.38,12,36.7732376794,0,0,0,-0.0119715013,NN
72964,235.75,5.413,1250,1280,274,0.9767,12.4,12,36.7612661781,0,0,1,-0.0073313175,NN
72965,235.85,5.417,1250,1280,275,0.9765,12.44,12,36.7539348605,-10,-10,-7,0.1285929042,NN
72966,235.79,5.393,1240,1270,268,0.9776,12.16,12,36.8825277647,0,0,0,-0.0115348015,NN
72967,235.79,5.395,1240,1270,268,0.9776,12.16,12,36.8709929633,0,0,1,-0.024033451,NN
72968,235.71,5.397,1240,1270,269,0.9773,12.23,12,36.8469595123,0,0,0,0.0062529311,NN
72969,235.75,5.397,1240,1270,269,0.9773,12.23,12,36.8532124433,0,0,-2,0.0361632412,NN
72970,235.76,5.391,1240,1270,267,0.9776,12.14,12,36.8893756846,0,0,0,0.00420804,NN
72971,235.75,5.39,1240,1270,267,0.9776,12.14,12,36.8935837246,0,0,0,0.0046948357,NN
72972,235.78,5.39,1240,1270,267,0.9776,12.14,12,36.8982785603,0,0,0,0.0131178079,NN
72973,235.79,5.388,1240,1270,267,0.9777,12.11,12,36.9113963682,0,0,-2,0.0199946093,NN
72974,235.77,5.384,1240,1270,265,0.9779,12.07,12,36.9313909774,0,0,2,-0.0215600444,NN
72975,235.78,5.388,1240,1270,267,0.9777,12.13,12,36.909830933,0,0,2,-0.0277908829,NN
72976,235.75,5.392,1240,1270,269,0.9774,12.2,12,36.8820400501,0,0,0,-0.002640707,NN
72977,235.77,5.393,1240,1270,269,0.9774,12.21,12,36.879399343,0,0,-1,0.0136981683,NN
72978,235.71,5.389,1240,1270,268,0.9775,12.19,12,36.8930975113,0,0,0,0.0057753753,NN
72979,235.71,5.388,1240,1270,268,0.9775,12.18,12,36.8988728867,0,0,0,0.0031308704,NN
72980,235.73,5.388,1240,1270,268,0.9775,12.19,12,36.902003757,0,0,-1,0.0104747149,NN
72981,235.76,5.387,1240,1270,267,0.9776,12.15,12,36.9124784719,0,0,-2,0.0315741844,NN
72982,235.74,5.381,1240,1270,265,0.9779,12.07,12,36.9440526563,0,0,2,-0.0336235927,NN
72983,235.71,5.386,1240,1270,267,0.9776,12.16,12,36.9104290636,0,0,1,0.0046977764,NN
72984,235.74,5.386,1240,1270,268,0.9775,12.17,12,36.91512684,0,0,-3,0.0400315169,NN
72985,235.7,5.378,1240,1270,265,0.9779,12.08,12,36.9551583569,0,0,0,0.0156788962,NN
72986,235.8,5.378,1240,1270,265,0.978,12.05,12,36.9708372531,0,0,-1,0.0086072786,NN
72987,235.67,5.373,1240,1270,264,0.978,12.03,12,36.9794445316,0,0,0,0.0047073592,NN
72988,235.7,5.373,1240,1270,264,0.9781,12.01,12,36.9841518908,0,0,0,-0.0010957251,NN
72989,235.73,5.374,1240,1270,264,0.978,12.05,12,36.9830561657,0,0,1,-0.0051807538,NN
72990,235.66,5.373,1240,1270,265,0.9778,12.08,12,36.9778754119,0,0,0,0.0087912548,NN
72991,235.79,5.375,1240,1270,265,0.9779,12.06,12,36.9866666667,0,0,-1,0.0295003401,NN
72992,235.83,5.371,1240,1270,264,0.9781,12.02,12,37.0161670067,0,0,-1,0.0163341708,NN
72993,235.86,5.369,1240,1270,263,0.9782,11.98,12,37.0325011776,0,0,2,-0.0199423079,NN
72994,235.77,5.37,1240,1270,265,0.9779,12.06,12,37.0125588697,0,0,0,-0.0031397174,NN
72995,235.75,5.37,1240,1270,265,0.9779,12.08,12,37.0094191523,0,0,-2,0.0427492952,NN
72996,235.8,5.364,1240,1270,263,0.9781,12.02,12,37.0521684475,0,0,2,-0.0270507081,NN
72997,235.85,5.37,1240,1270,265,0.9778,12.09,12,37.0251177394,0,0,-1,0.0243716557,NN
72998,235.82,5.365,1240,1270,264,0.9779,12.07,12,37.0494893951,0,0,2,-0.0194909657,NN
72999,235.77,5.367,1240,1270,266,0.9777,12.13,12,37.0299984294,0,0,0,0.01477769,NN
73000,235.79,5.365,1240,1270,266,0.9777,12.12,12,37.0447761194,0,0,1,-0.0185553626,NN
73001,235.82,5.369,1240,1270,267,0.9775,12.17,12,37.0262207568,0,0,0,0.0190195825,NN
73002,235.83,5.366,1240,1270,267,0.9776,12.16,12,37.0452403393,0,-10,-1,0.0344891779,NN
73003,235.79,5.359,1240,1260,266,0.9777,12.14,12,37.0797295172,0,0,-1,0.0136960883,NN
73004,235.84,5.358,1240,1260,265,0.9777,12.11,12,37.0934256055,-10,0,-4,0.0872744891,NN
73005,235.8,5.342,1230,1260,261,0.9783,11.96,12,37.1807000946,0,0,0,0.0090176155,NN
73006,235.82,5.341,1230,1260,261,0.9783,11.97,12,37.1897177101,0,0,0,0.0011340249,NN
73007,235.79,5.34,1230,1260,261,0.9782,11.98,12,37.190851735,0,0,1,-0.0008864463,NN
73008,235.71,5.338,1230,1260,262,0.9781,12.01,12,37.1899652887,0,0,-2,0.0455888635,NN
73009,235.85,5.334,1230,1260,260,0.9785,11.91,12,37.2355541522,0,0,-1,0.0163421816,NN
73010,235.73,5.328,1230,1260,259,0.9784,11.92,12,37.2518963338,0,0,1,0.0051742935,NN
73011,235.8,5.329,1230,1260,260,0.9784,11.92,12,37.2570706273,0,0,-1,0.0251428115,NN
73012,235.81,5.325,1230,1260,259,0.9785,11.9,12,37.2822134387,0,0,3,-0.0314629252,NN
73013,235.76,5.329,1230,1260,262,0.9781,12.01,12,37.2507505135,0,0,0,0.0074669328,NN
73014,235.77,5.328,1230,1260,262,0.978,12.03,12,37.2582174463,0,0,-1,0.0275871696,NN
73015,235.87,5.326,1230,1260,261,0.9781,12.01,12,37.2858046159,0,-10,-2,0.0475287175,NN
73016,235.76,5.315,1230,1250,259,0.9784,11.93,12,37.3333333333,0,0,0,0.0181635778,NN
73017,235.8,5.313,1230,1250,259,0.9784,11.94,12,37.3514969111,0,0,1,-0.0122507914,NN
73018,235.76,5.314,1230,1250,260,0.9782,12,12,37.3392461197,0,0,1,0.016584045,NN
73019,235.79,5.312,1230,1250,261,0.9781,12.01,12,37.3558301648,-10,0,-1,0.0280290393,NN
73020,235.78,5.307,1220,1250,260,0.9782,11.98,12,37.3838592041,0,0,-2,0.0454834444,NN
73021,235.73,5.298,1220,1250,258,0.9784,11.92,12,37.4293426485,0,0,1,-0.0082983698,NN
73022,235.79,5.301,1220,1250,259,0.9783,11.97,12,37.4210442787,0,0,-1,0.0432073896,NN
73023,235.8,5.294,1220,1250,258,0.9784,11.92,12,37.4642516683,0,0,1,-0.0130844458,NN
73024,235.83,5.297,1220,1250,259,0.9782,11.98,12,37.4511672225,0,0,-1,0.0404875224,NN
73025,235.86,5.291,1220,1250,258,0.9783,11.95,12,37.4916547449,0,0,-1,0.0461456689,NN
73026,235.85,5.283,1220,1250,257,0.9785,11.9,12,37.5378004138,0,0,0,0.0111411746,NN
73027,235.92,5.283,1220,1250,257,0.9785,11.92,12,37.5489415884,0,0,-1,0.0263332244,NN
73028,235.86,5.277,1220,1250,256,0.9786,11.89,12,37.5752748128,0,0,3,-0.0295164171,NN
73029,235.9,5.283,1220,1250,259,0.9782,11.99,12,37.5457583957,0,-10,-2,0.0414926003,NN
73030,235.86,5.275,1220,1240,257,0.9784,11.94,12,37.587250996,0,0,1,0.0072014191,NN
73031,235.83,5.273,1220,1240,258,0.9783,11.95,12,37.5944524151,0,0,0,0.0043996257,NN
73032,235.82,5.272,1220,1240,258,0.9782,11.99,12,37.5988520408,0,0,2,-0.0131946703,NN
73033,235.85,5.275,1220,1240,260,0.978,12.04,12,37.5856573705,0,0,-1,0.0247363805,NN
73034,235.93,5.273,1220,1240,259,0.9781,12.01,12,37.610393751,0,0,1,-0.0019753836,NN
73035,235.88,5.272,1220,1240,260,0.9779,12.06,12,37.6084183673,-10,0,-3,0.0540437115,NN
73036,235.88,5.263,1210,1240,257,0.9783,11.96,12,37.6624620789,20,10,4,-0.0448524158,NN
73037,236.69,5.292,1230,1250,261,0.978,12.03,12,37.6176096631,-10,0,-2,0.058659635,NN
73038,236.72,5.283,1220,1250,259,0.9783,11.96,12,37.6762692981,0,0,-2,0.053684472,NN
73039,236.68,5.273,1220,1250,257,0.9786,11.86,12,37.7299537701,0,0,-2,0.0517251319,NN
73040,236.74,5.266,1220,1250,255,0.9788,11.81,12,37.781678902,0,0,-1,0.0212909208,NN
73041,236.76,5.263,1220,1250,254,0.9789,11.78,12,37.8029698228,0,0,4,-0.0570747168,NN
73042,236.78,5.273,1220,1250,258,0.9784,11.92,12,37.745895106,0,0,2,-0.0388887366,NN
73043,236.8,5.28,1220,1250,260,0.9781,12.02,12,37.7070063694,0,0,1,0.0003650682,NN
73044,236.84,5.281,1220,1250,261,0.978,12.05,12,37.7073714377,0,0,1,0.0008623575,NN
73045,236.77,5.279,1220,1250,262,0.9778,12.09,12,37.7082337952,0,0,0,0.0152009666,NN
73046,236.79,5.277,1220,1250,262,0.9778,12.09,12,37.7234347618,0,0,-2,0.0360932241,NN
73047,236.79,5.271,1220,1250,260,0.978,12.03,12,37.759527986,0,0,2,-0.0196491208,NN
73048,236.78,5.274,1220,1250,262,0.9778,12.1,12,37.7398788652,0,0,0,0.0003601787,NN
73049,236.82,5.275,1220,1250,262,0.9777,12.13,12,37.7402390438,0,0,1,0.0076092188,NN
73050,236.83,5.274,1220,1250,263,0.9776,12.16,12,37.7478482627,0,0,-1,0.0345384636,NN
73051,236.82,5.268,1220,1250,262,0.9778,12.1,12,37.7823867262,0,0,-3,0.0607192012,NN
73052,236.86,5.259,1220,1250,259,0.9781,12.01,12,37.8431059275,0,-10,-4,0.0845045786,NN
73053,236.82,5.244,1220,1240,255,0.9787,11.86,12,37.9276105061,0,0,1,-0.0137456326,NN
73054,236.81,5.246,1220,1240,256,0.9785,11.89,12,37.9138648735,0,10,3,-0.0542101421,NN
73055,236.85,5.256,1220,1250,259,0.9781,12.01,12,37.8596547315,0,0,2,-0.0362756194,NN
73056,236.85,5.262,1220,1250,261,0.9779,12.07,12,37.8233791121,0,-10,-3,0.0499819368,NN
73057,236.86,5.254,1220,1240,258,0.9783,11.97,12,37.8733610489,0,0,-1,0.0203649434,NN
73058,236.76,5.248,1220,1240,257,0.9784,11.92,12,37.8937259923,0,0,0,-0.0108647345,NN
73059,236.73,5.249,1220,1240,257,0.9784,11.94,12,37.8828612578,0,0,2,-0.0149789801,NN
73060,236.75,5.252,1220,1240,259,0.9781,12.01,12,37.8678822777,0,0,-3,0.0427805465,NN
73061,236.79,5.246,1220,1240,256,0.9785,11.9,12,37.9106628242,0,0,-1,0.0198193158,NN
73062,236.8,5.243,1220,1240,255,0.9786,11.87,12,37.93048214,0,0,1,-0.0076762463,NN
73063,236.79,5.244,1220,1240,256,0.9785,11.89,12,37.9228058937,-10,0,0,0.0025385472,NN
73064,236.73,5.242,1210,1240,256,0.9786,11.89,12,37.9253444409,0,0,-2,0.0448335293,NN
73065,236.82,5.237,1210,1240,254,0.9789,11.8,12,37.9701779702,10,0,1,-0.0368232762,NN
73066,236.78,5.242,1220,1240,255,0.9787,11.86,12,37.933354694,-10,0,-3,0.0525223723,NN
73067,236.69,5.231,1210,1240,252,0.9791,11.73,12,37.9858770663,0,0,0,-0.0067271064,NN
73068,236.8,5.235,1210,1240,252,0.9791,11.74,12,37.9791499599,0,0,2,-0.030760795,NN
73069,236.76,5.239,1210,1240,254,0.9788,11.81,12,37.9483891649,0,0,-2,0.0471171743,NN
73070,236.75,5.231,1210,1240,252,0.9791,11.74,12,37.9955063393,0,0,1,-0.018609179,NN
73071,236.71,5.233,1210,1240,253,0.9789,11.8,12,37.9768971603,0,0,2,-0.0160122613,NN
73072,236.8,5.238,1210,1240,255,0.9787,11.86,12,37.960884899,0,0,-1,0.0169855308,NN
73073,236.83,5.236,1210,1240,254,0.9788,11.81,12,37.9778704298,0,0,0,0.0105800033,NN
73074,236.82,5.234,1210,1240,254,0.9788,11.81,12,37.9884504331,0,0,1,-0.0323747678,NN
73075,236.77,5.238,1210,1240,255,0.9785,11.89,12,37.9560756653,0,0,1,-0.0089602807,NN
73076,236.79,5.24,1210,1240,256,0.9784,11.93,12,37.9471153846,0,0,-3,0.0564153488,NN
73077,236.8,5.231,1210,1240,253,0.9789,11.79,12,38.0035307334,0,0,1,-0.0150803003,NN
73078,236.82,5.234,1210,1240,254,0.9788,11.81,12,37.9884504331,0,0,1,-0.0169943715,NN
73079,236.79,5.236,1210,1240,255,0.9787,11.86,12,37.9714560616,0,0,0,-0.0028814263,NN
73080,236.81,5.237,1210,1240,255,0.9786,11.86,12,37.9685746352,10,0,2,-0.0425656666,NN
73081,236.81,5.244,1220,1240,257,0.9783,11.95,12,37.9260089686,0,0,2,-0.0214147634,NN
73082,236.79,5.247,1220,1240,259,0.9781,12.01,12,37.9045942052,0,0,2,-0.0379701847,NN
73083,236.78,5.253,1220,1240,261,0.9778,12.09,12,37.8666240205,0,0,0,-0.0153050756,NN
73084,236.76,5.255,1220,1240,261,0.9777,12.12,12,37.8513189448,-10,0,-6,0.1047567204,NN
73085,236.77,5.238,1210,1240,255,0.9787,11.86,12,37.9560756653,0,0,2,-0.032333275,NN
73086,236.72,5.242,1210,1240,257,0.9784,11.94,12,37.9237423903,10,0,3,-0.0587176022,NN
73087,236.77,5.253,1220,1240,260,0.9779,12.07,12,37.8650247881,0,0,-3,0.0545780306,NN
73088,236.77,5.244,1220,1240,257,0.9783,11.95,12,37.9196028187,0,0,0,0.0076757333,NN
73089,236.78,5.243,1220,1240,257,0.9783,11.95,12,37.927278552,-10,0,-1,-0.0006642274,NN
